Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
46611	70	0.00	0	-0.24	28.60	-6	0	5	-214	-110	97	
46669	70	0.00	0	-0.15	28.70	-6	0	4	-256	-94	92	
46726	70	0.00	0	0.03	28.70	-6	0	5	-254	-103	95	
46787	70	0.00	0	-0.33	28.70	-6	0	4	-254	-79	101	
46845	70	0.00	0	-0.51	28.70	-6	0	4	-257	-105	104	
46903	70	0.00	0	-0.68	28.70	-6	0	4	-225	-112	98	
46961	70	0.00	0	-0.68	28.70	-6	0	4	-240	-90	84	
47018	70	0.00	0	-0.24	28.70	-6	0	5	-253	-30	112	
47075	70	0.00	0	-0.24	28.70	-6	0	4	-223	-96	106	
47137	70	0.00	0	0.03	28.70	-6	0	4	-249	-59	95	
47194	70	0.00	0	-0.06	28.70	-6	0	4	-250	-99	82	
47254	70	0.00	0	-0.42	28.70	-6	0	5	-266	-38	100	
47312	70	0.00	0	-0.95	28.70	-5	0	4	-232	28	85	
47369	70	0.00	0	-0.33	28.70	-6	0	4	-242	-74	102	
47431	70	0.00	0	-0.33	28.70	-6	0	4	-206	-434	70	
47488	70	0.00	0	-0.24	28.70	-6	0	4	-252	63	63	
47545	70	0.00	0	-0.42	28.70	-6	0	5	-261	-699	67	
47603	70	0.00	0	-0.68	28.70	-6	0	4	-140	-1467	34	
47661	70	0.00	0	-0.15	28.70	-5	0	4	-298	1111	263	
47718	70	0.00	0	-0.51	28.70	-5	0	4	-199	-512	88	
47779	70	0.00	0	-0.68	28.70	-6	0	4	-248	-238	66	
47837	70	0.00	0	-0.15	28.70	-6	0	5	-249	-31	96	
47896	70	0.00	0	-0.51	28.70	-6	0	5	-274	80	120	
47955	70	0.00	0	-0.15	28.70	-6	0	4	-216	-300	86	
48012	70	0.00	0	-0.68	28.70	-6	0	4	-250	-74	70	
48070	70	0.00	0	-0.68	28.70	-6	0	5	-261	104	127	
48131	70	0.00	0	-0.59	28.70	-6	0	5	-257	25	82	
48188	70	0.00	0	-1.04	28.70	-6	0	5	-240	-239	84	
48246	70	0.00	0	-0.06	28.70	-6	0	4	-248	-153	67	
48303	70	0.00	0	-0.86	28.70	-6	0	4	-240	-265	75	
48360	70	0.00	0	-0.77	28.70	-6	0	5	-242	-174	81	
48419	70	0.00	0	-0.15	28.70	-6	0	5	-223	-186	107	
48482	70	0.00	0	-0.51	28.70	-6	0	4	-252	-120	91	
48540	70	0.00	0	-0.42	28.70	-6	0	4	-231	-64	89	
48597	70	0.00	0	-0.51	28.70	-6	0	4	-249	-114	87	
48654	70	0.00	0	-0.86	28.70	-5	0	4	-242	-74	127	
48713	70	0.00	0	-1.04	28.70	-6	0	4	-246	-56	111	
48773	70	0.00	0	-0.86	28.70	-6	0	5	-243	-120	111	
48830	70	0.00	0	-0.95	28.70	-6	0	4	-217	-128	84	
48889	70	0.00	0	-0.68	28.70	-6	0	4	-242	-67	109	
48946	70	0.00	0	-0.77	28.70	-6	0	4	-255	-137	116	
49003	70	0.00	0	-0.77	28.70	-6	0	5	-237	-87	83	
49061	70	0.00	0	-0.95	28.70	-6	0	5	-234	-108	110	
49120	70	0.00	0	-0.51	28.70	-6	0	5	-241	-117	105	
49177	70	0.00	0	-0.59	28.70	-6	0	4	-269	-122	71	
49235	70	0.00	0	-0.59	28.70	-6	0	5	-237	-136	92	
49292	70	0.00	0	-0.68	28.70	-6	0	5	-241	-107	90	
49350	70	0.00	0	-0.86	28.70	-6	0	5	-212	-66	91	
49407	70	0.00	0	-0.77	28.70	-6	0	5	-244	-121	81	
49467	70	0.00	0	-0.95	28.70	-6	0	5	-244	-135	75	
49526	70	0.00	0	-0.95	28.70	-6	0	5	-234	-139	65	
49583	70	0.00	0	-0.06	28.70	-6	0	4	-261	-58	108	
49640	70	0.00	0	-0.42	28.70	-6	0	4	-247	-92	111	
49708	70	0.00	0	-0.24	28.70	-6	0	5	-234	-141	105	
49768	70	0.00	0	-0.68	28.70	-6	0	4	-251	-133	99	
49826	70	0.00	0	-0.86	28.70	-6	0	4	-248	-115	88	
49883	70	0.00	0	-0.68	28.70	-6	0	4	-227	-96	96	
49940	70	0.00	0	-0.51	28.70	-6	0	4	-236	-122	78	
49998	70	0.00	0	-0.59	28.70	-6	0	5	-249	-133	84	
50056	70	0.00	0	-0.59	28.70	-6	0	4	-240	-157	71	
50116	70	0.00	0	-0.51	28.70	-6	0	5	-269	-118	86	
50174	70	0.00	0	-0.51	28.70	-6	0	4	-228	-98	90	
50231	70	0.00	0	-0.42	28.70	-6	0	5	-250	-106	84	
50292	70	0.00	0	-0.77	28.70	-6	0	4	-245	-113	117	
50349	70	0.00	0	-0.33	28.70	-6	0	5	-245	-139	102	
50410	70	0.00	0	-0.59	28.70	-6	0	4	-223	-102	78	
50468	70	0.00	0	-0.06	28.70	-6	0	4	-246	-136	70	
50525	70	0.00	0	-0.59	28.70	-6	0	4	-251	-107	67	
50582	70	0.00	0	-0.68	28.70	-6	0	5	-259	-133	71	
50641	70	0.00	0	-0.33	28.70	-6	0	5	-250	-100	94	
50698	70	0.00	0	-0.77	28.80	-6	0	4	-249	-157	90	
50759	70	0.00	0	-0.51	28.70	-6	0	5	-236	-151	92	
50816	70	0.00	0	-0.68	28.70	-6	0	4	-244	-117	94	
50874	70	0.00	0	-0.68	28.70	-6	0	4	-230	-106	91	
50935	70	0.00	0	-0.77	28.70	-6	0	4	-262	-59	99	
50992	70	0.00	0	-1.04	28.70	-6	0	4	-216	-127	96	
51049	70	0.00	0	-0.59	28.70	-6	0	5	-249	-129	112	
51110	70	0.00	0	-1.04	28.70	-6	0	4	-259	-108	84	
51168	70	0.00	0	-0.24	28.70	-6	0	4	-227	-113	116	
51225	70	0.00	0	-0.68	28.80	-6	0	4	-243	-82	89	
51283	70	0.00	0	-0.86	28.70	-6	0	4	-212	-96	90	
51340	70	0.00	0	-0.86	28.80	-6	0	4	-256	-113	81	
51399	70	0.00	0	-0.24	28.80	-6	0	4	-239	-157	104	
51459	70	0.00	0	-0.68	28.80	-6	0	4	-253	-72	90	
51519	70	0.00	0	-0.42	28.80	-6	0	5	-250	-26	87	
51577	70	0.00	0	-0.95	28.80	-6	0	4	-217	-99	115	
51634	70	0.00	0	-0.86	28.80	-6	0	5	-249	-192	99	
51691	70	0.00	0	-0.59	28.80	-6	0	4	-252	-75	96	
51752	70	0.00	0	-0.33	28.70	-6	0	5	-255	-124	90	
51810	70	0.00	0	-0.77	28.80	-6	0	5	-258	-122	115	
51868	70	0.00	0	-0.42	28.80	-6	0	5	-219	-132	105	
51925	70	0.00	0	-0.86	28.80	-6	0	4	-233	-108	110	
51982	70	0.00	0	-0.68	28.80	-6	0	5	-250	-129	94	
52040	70	0.00	0	-0.51	28.80	-6	0	4	-210	-98	83	
52101	70	0.00	0	-1.21	28.80	-6	0	4	-244	-109	99	
52160	70	0.00	0	-0.06	28.80	-6	0	5	-248	-100	96	
52218	70	0.00	0	-0.59	28.80	-6	0	4	-230	-73	105	
52276	70	0.00	0	-0.59	28.80	-6	0	5	-238	-99	108	
52333	70	0.00	0	-1.04	28.80	-6	0	5	-246	-91	89	
52391	70	0.00	0	-0.68	28.80	-6	0	4	-243	-107	77	
52451	70	0.00	0	-0.51	28.80	-6	0	5	-238	-151	92	
52509	70	0.00	0	-0.68	28.80	-6	0	5	-252	-108	98	
52566	70	0.00	0	-0.86	28.80	-6	0	5	-240	-95	77	
52624	70	0.00	0	-0.77	28.80	-6	0	4	-246	-96	95	
52682	70	0.00	0	-0.77	28.80	-6	0	4	-235	-114	88	
52744	70	0.00	0	-0.24	28.80	-6	0	4	-244	-152	86	
52802	70	0.00	0	-0.51	28.80	-6	0	4	-263	-117	87	
52860	70	0.00	0	-0.59	28.80	-6	0	4	-263	-118	97	
52917	70	0.00	0	-0.86	28.80	-6	0	5	-241	-149	83	
52974	70	0.00	0	-0.86	28.80	-6	0	4	-231	-116	100	
53032	70	0.00	0	-0.86	28.80	-6	0	5	-256	-108	74	
53090	70	0.00	0	-1.04	28.80	-6	0	5	-219	-120	86	
53162	70	0.00	0	-0.86	28.80	-6	0	4	-230	-116	107	
53239	70	0.00	0	-0.86	28.80	-6	0	5	-210	-138	120	
53297	80	0.00	0	-0.86	28.80	-6	0	4	-240	-101	80	
