Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
88569	20	0.00	0	0.45	21.60	0	7	0	-221	-276	-43	
88681	20	0.00	0	-0.17	21.60	0	7	0	-241	-261	-8	
88794	20	0.00	0	0.45	21.60	0	7	0	-246	-272	-7	
88906	20	0.00	0	0.01	21.60	0	7	0	-237	-239	-44	
89018	20	0.00	0	0.01	21.60	0	7	0	-237	-242	-7	
89131	20	0.00	0	0.36	21.60	0	7	0	-243	-244	-19	
89244	20	0.00	0	-0.52	21.60	0	7	0	-243	-277	-17	
89357	20	0.00	0	-0.60	21.60	0	7	0	-226	-185	-17	
89470	20	0.00	0	0.10	21.60	0	7	0	-250	-282	4	
89583	20	0.00	0	-0.60	21.60	0	7	0	-224	-242	-9	
89695	20	0.00	0	-0.52	21.60	0	7	0	-200	-206	-6	
89816	20	0.00	0	-0.17	21.60	0	7	0	-258	-273	-29	
89929	20	0.00	0	-0.52	21.60	0	7	0	-245	-300	-28	
90042	20	0.00	0	-0.52	21.60	0	7	0	-208	-235	1	
90156	20	0.00	0	-0.52	21.60	0	7	0	-241	-257	-2	
90269	20	0.00	0	-0.34	21.60	0	7	0	-228	-210	-16	
90382	20	0.00	0	-0.17	21.60	0	7	0	-232	-184	1	
90496	20	0.00	0	0.18	21.60	0	7	0	-253	-230	-16	
90608	20	0.00	0	-0.25	21.60	0	7	0	-230	-325	-5	
90721	20	0.00	0	-0.34	21.60	0	7	0	-204	-246	-24	
90835	20	0.00	0	-0.17	21.60	0	7	0	-251	-142	-66	
90949	20	0.00	0	-0.25	21.60	0	7	0	-236	-247	9	
91068	20	0.00	0	-0.08	21.60	0	7	0	-231	-265	-22	
91182	20	0.00	0	-0.34	21.60	0	7	0	-210	-289	-20	
91296	20	0.00	0	0.53	21.60	0	7	0	-230	-231	-44	
91407	20	0.00	0	0.18	21.60	0	7	0	-247	-228	-28	
91520	20	0.00	0	-0.17	21.60	0	7	0	-236	-270	-29	
91634	20	0.00	0	-0.17	21.60	0	7	0	-223	-212	24	
91746	20	0.00	0	0.10	21.60	0	7	0	-231	-193	-39	
91859	20	0.00	0	0.10	21.60	0	7	0	-236	-337	-38	
92024	20	0.00	0	-0.43	21.60	0	7	0	-220	-304	2	
92138	20	0.00	0	0.62	21.60	0	7	0	-213	-220	-33	
92256	20	0.00	0	0.36	21.60	0	7	0	-232	-217	4	
92368	20	0.00	0	-0.34	21.60	0	7	0	-241	-224	-26	
92483	20	0.00	0	0.10	21.60	0	7	0	-232	-255	-12	
92594	20	0.00	0	0.27	21.60	0	7	0	-234	-294	-11	
92707	20	0.00	0	0.36	21.60	0	7	0	-247	-225	-38	
92820	20	0.00	0	0.45	21.60	0	7	0	-219	-236	2	
92931	20	0.00	0	0.01	21.60	0	7	0	-254	-280	-5	
93044	20	0.00	0	-0.17	21.60	0	7	0	-240	-245	-33	
93156	20	0.00	0	-0.17	21.60	0	7	0	-215	-255	-9	
93270	20	0.00	0	0.18	21.60	0	7	0	-213	-265	18	
93383	20	0.00	0	0.01	21.60	0	7	0	-223	-272	-12	
93502	20	0.00	0	-0.08	21.60	0	7	0	-245	-244	17	
93614	20	0.00	0	0.01	21.60	0	7	0	-228	-234	-16	
93727	20	0.00	0	0.10	21.60	0	7	0	-235	-304	-27	
93839	20	0.00	0	0.71	21.60	0	7	0	-258	-288	-13	
93951	20	0.00	0	0.27	21.60	0	7	0	-213	-239	-1	
94064	20	0.00	0	0.01	21.60	0	7	0	-234	-244	-48	
94176	20	0.00	0	0.01	21.60	0	7	0	-239	-250	-25	
94289	20	0.00	0	-0.17	21.60	0	7	0	-213	-193	-5	
94402	20	0.00	0	0.18	21.60	0	7	0	-208	-203	7	
94514	20	0.00	0	-0.17	21.60	0	7	0	-261	-290	-15	
94628	20	0.00	0	-0.08	21.60	0	7	0	-238	-188	-25	
94748	20	0.00	0	0.18	21.60	0	7	0	-204	-233	-46	
94860	20	0.00	0	-0.08	21.60	0	7	0	-250	-213	-45	
94973	20	0.00	0	0.10	21.60	0	7	0	-243	-179	14	
95086	20	0.00	0	0.53	21.60	0	7	0	-237	-167	-35	
95198	20	0.00	0	-0.25	21.60	0	7	0	-268	-271	-24	
95311	20	0.00	0	-0.43	21.60	0	7	0	-239	-306	1	
95425	20	0.00	0	0.45	21.60	0	7	0	-220	-211	-38	
95537	20	0.00	0	0.01	21.60	0	7	0	-264	-267	-27	
95649	20	0.00	0	-0.17	21.60	0	7	0	-238	-227	-25	
95763	20	0.00	0	0.01	21.60	0	7	0	-227	-213	-40	
95882	20	0.00	0	0.10	21.60	0	7	0	-231	-290	-9	
95994	20	0.00	0	-0.08	21.60	0	7	0	-246	-218	1	
96108	20	0.00	0	0.10	21.60	0	7	0	-236	-236	-10	
96220	20	0.00	0	0.62	21.60	0	7	0	-256	-254	-9	
96333	20	0.00	0	0.01	21.60	0	7	0	-235	-246	-15	
96444	20	0.00	0	0.01	21.60	0	7	0	-217	-271	14	
96557	20	0.00	0	-0.25	21.60	0	7	0	-221	-249	16	
96671	20	0.00	0	0.01	21.60	0	7	0	-249	-362	-27	
96782	20	0.00	0	0.18	21.60	0	7	0	-248	-285	-26	
96895	20	0.00	0	0.18	21.60	0	7	0	-230	-228	1	
97008	20	0.00	0	-0.17	21.60	0	7	0	-250	-267	-12	
97128	20	0.00	0	0.10	21.60	0	7	0	-250	-292	-32	
97239	20	0.00	0	-0.17	21.60	0	7	0	-208	-189	-21	
97353	20	0.00	0	0.71	21.60	0	7	0	-225	-277	-23	
97465	20	0.00	0	-0.34	21.60	0	7	0	-241	-287	-20	
97579	20	0.00	0	0.18	21.60	0	7	0	-217	-253	7	
97691	20	0.00	0	-0.43	21.70	0	7	0	-247	-222	-17	
97857	20	0.00	0	0.01	21.60	0	7	0	-254	-262	11	
97969	20	0.00	0	-0.17	21.60	0	7	0	-240	-197	-3	
98083	20	0.00	0	-0.17	21.60	0	7	0	-220	-211	-12	
98197	20	0.00	0	-0.25	21.60	0	7	0	-234	-308	-3	
98309	20	0.00	0	-0.25	21.60	0	7	0	-221	-265	-16	
98430	20	0.00	0	-0.60	21.60	0	7	0	-238	-219	-48	
98543	20	0.00	0	-0.25	21.60	0	7	0	-240	-283	6	
98656	20	0.00	0	0.10	21.60	0	7	0	-239	-251	-25	
98769	20	0.00	0	0.18	21.60	0	7	0	-232	-217	-41	
98881	20	0.00	0	-0.52	21.60	0	7	0	-229	-225	-9	
98994	20	0.00	0	-0.34	21.60	0	7	0	-250	-307	-35	
99108	20	0.00	0	-0.25	21.60	0	7	0	-236	-263	-31	
99222	20	0.00	0	0.10	21.70	0	7	0	-239	-254	-16	
99333	20	0.00	0	0.01	21.70	0	7	0	-212	-284	-20	
99446	20	0.00	0	0.01	21.70	0	7	0	-228	-277	-8	
99565	20	0.00	0	-0.34	21.70	0	7	0	-234	-266	-12	
99678	20	0.00	0	-0.08	21.70	0	7	0	-232	-202	-11	
99792	20	0.00	0	-0.43	21.70	0	7	0	-238	-253	0	
99906	20	0.00	0	-0.08	21.70	0	7	0	-248	-236	-7	
100018	20	0.00	0	-0.43	21.70	0	7	0	-262	-244	-33	
100133	20	0.00	0	-0.34	21.70	0	7	0	-214	-231	-19	
100248	20	0.00	0	0.27	21.70	0	7	0	-235	-262	-15	
100361	20	0.00	0	-0.08	21.70	0	7	0	-251	-218	-13	
100475	20	0.00	0	0.18	21.70	0	7	0	-223	-249	14	
100589	20	0.00	0	-0.08	21.70	0	7	0	-211	-249	-33	
100703	20	0.00	0	-0.17	21.70	0	7	0	-217	-265	-23	
100824	20	0.00	0	0.18	21.70	0	7	0	-200	-220	9	
100938	20	0.00	0	-0.17	21.70	0	7	0	-222	-333	-13	
101052	20	0.00	0	0.18	21.70	0	7	0	-268	-293	-38	
101165	20	0.00	0	0.10	21.70	0	7	0	-229	-192	-18	
101280	20	0.00	0	-0.34	21.70	0	7	0	-234	-209	-13	
101393	20	0.00	0	-0.25	21.70	0	7	0	-252	-212	-19	
101508	20	0.00	0	0.10	21.70	0	7	0	-239	-218	-24	
101622	20	0.00	0	-0.25	21.70	0	7	0	-242	-158	-36	
101737	20	0.00	0	-0.08	21.70	0	7	0	-239	-250	-14	
101850	20	0.00	0	0.27	21.70	0	7	0	-222	-317	-11	
101971	20	0.00	0	-0.08	21.70	0	7	0	-202	-209	-36	
102085	20	0.00	0	0.10	21.70	0	7	0	-233	-246	4	
102198	20	0.00	0	0.01	21.70	0	7	0	-270	-281	-10	
102312	20	0.00	0	0.01	21.70	0	7	0	-212	-220	-9	
102425	20	0.00	0	-0.08	21.70	0	7	0	-228	-162	-30	
102539	20	0.00	0	-0.43	21.70	0	7	0	-255	-235	-19	
102654	20	0.00	0	-0.34	21.70	0	7	0	-211	-244	-15	
102769	20	0.00	0	-0.08	21.70	0	7	0	-215	-161	-11	
102883	20	0.00	0	0.01	21.70	0	7	0	-256	-275	-9	
102997	20	0.00	0	0.10	21.70	0	7	0	-233	-295	-3	
103110	20	0.00	0	-0.34	21.70	0	7	0	-216	-217	-9	
103232	20	0.00	0	0.53	21.70	0	7	0	-240	-280	-20	
103345	20	0.00	0	0.01	21.70	0	7	0	-233	-249	8	
103458	20	0.00	0	0.10	21.70	0	7	0	-225	-154	-40	
103624	20	0.00	0	-0.52	21.70	0	7	0	-244	-273	-2	
103738	20	0.00	0	-0.34	21.70	0	7	0	-200	-127	-33	
103852	20	0.00	0	-0.25	21.70	0	7	0	-222	-242	-25	
103967	20	0.00	0	0.10	21.70	0	7	0	-261	-297	-27	
104080	20	0.00	0	-0.25	21.70	0	7	0	-224	-234	-11	
104195	20	0.00	0	0.27	21.70	0	7	0	-225	-207	-14	
104308	20	0.00	0	-0.43	21.70	0	7	0	-235	-247	-32	
104430	20	0.00	0	-0.34	21.70	0	7	0	-236	-238	1	
104543	20	0.00	0	0.18	21.70	0	7	0	-219	-250	-13	
104658	20	0.00	0	0.27	21.70	0	7	0	-213	-256	-25	
104771	20	0.00	0	-0.25	21.70	0	7	0	-262	-259	-15	
104885	20	0.00	0	0.01	21.70	0	7	0	-228	-239	-19	
104999	20	0.00	0	0.10	21.70	0	7	0	-234	-220	-33	
105113	20	0.00	0	0.36	21.70	0	7	0	-258	-294	7	
105225	20	0.00	0	0.01	21.70	0	7	0	-208	-251	5	
105339	20	0.00	0	0.01	21.70	0	7	0	-216	-218	-29	
105453	20	0.00	0	0.27	21.70	0	7	0	-255	-283	-1	
105565	20	0.00	0	-0.25	21.70	0	7	0	-220	-274	12	
105687	20	0.00	0	0.10	21.70	0	7	0	-230	-192	-53	
105800	20	0.00	0	-0.25	21.70	0	7	0	-222	-241	-14	
105914	20	0.00	0	-0.69	21.70	0	7	0	-237	-263	-18	
106029	20	0.00	0	0.27	21.70	0	7	0	-228	-221	-22	
106143	20	0.00	0	0.10	21.70	0	7	0	-226	-239	-12	
106255	20	0.00	0	-0.08	21.70	0	7	0	-265	-288	-17	
106371	20	0.00	0	0.10	21.70	0	7	0	-224	-208	-10	
106484	20	0.00	0	-0.25	21.70	0	7	0	-231	-254	-6	
106598	20	0.00	0	0.01	21.70	0	7	0	-241	-233	3	
106712	20	0.00	0	0.10	21.70	0	7	0	-224	-215	-34	
106832	20	0.00	0	-0.69	21.70	0	7	0	-226	-221	-17	
106947	20	0.00	0	-0.17	21.70	0	7	0	-234	-227	-14	
107061	20	0.00	0	0.10	21.70	0	7	0	-220	-229	-27	
107174	20	0.00	0	0.36	21.70	0	7	0	-207	-256	-14	
107288	20	0.00	0	-0.60	21.70	0	7	0	-267	-275	-31	
107402	20	0.00	0	-0.34	21.70	0	7	0	-219	-216	-27	
107517	20	0.00	0	-0.17	21.70	0	7	0	-224	-280	3	
107631	20	0.00	0	-0.60	21.70	0	7	0	-245	-267	-17	
107745	20	0.00	0	0.18	21.70	0	7	0	-196	-201	-19	
107859	20	0.00	0	0.01	21.70	0	7	0	-223	-207	-10	
107980	20	0.00	0	0.01	21.70	0	7	0	-289	-274	-30	
108092	20	0.00	0	0.01	21.70	0	7	0	-233	-275	-17	
108206	20	0.00	0	0.10	21.70	0	7	0	-220	-244	-1	
108320	20	0.00	0	0.18	21.70	0	7	0	-256	-255	-42	
108432	20	0.00	0	-0.25	21.70	0	7	0	-236	-307	-24	
108547	20	0.00	0	-0.34	21.70	0	7	0	-239	-252	-41	
108662	20	0.00	0	0.10	21.70	0	7	0	-250	-268	-15	
108776	20	0.00	0	-0.52	21.70	0	7	0	-237	-292	-6	
108889	20	0.00	0	-0.25	21.70	0	7	0	-223	-218	-27	
109004	20	0.00	0	-0.08	21.70	0	7	0	-242	-243	-23	
109119	20	0.00	0	0.18	21.70	0	7	0	-252	-283	-1	
109238	20	0.00	0	-0.25	21.70	0	7	0	-205	-177	-39	
109353	20	0.00	0	0.01	21.70	0	7	0	-231	-263	-5	
109519	20	0.00	0	0.45	21.70	0	7	0	-227	-252	-8	
109633	20	0.00	0	0.01	21.70	0	7	0	-222	-160	-7	
109746	20	0.00	0	-0.25	21.70	0	7	0	-245	-264	-1	
109861	20	0.00	0	-0.08	21.70	0	7	0	-252	-272	-28	
109975	20	0.00	0	0.36	21.70	0	7	0	-185	-211	-23	
110088	20	0.00	0	-0.25	21.70	0	7	0	-252	-264	-18	
110203	20	0.00	0	-0.34	21.70	0	7	0	-229	-256	-22	
110318	20	0.00	0	-0.17	21.70	0	7	0	-222	-234	-38	
110438	20	0.00	0	0.01	21.70	0	7	0	-238	-114	44	
110552	20	0.00	0	-0.52	21.70	0	8	0	-218	-277	43	
110666	20	0.00	0	-0.43	21.70	0	7	0	-226	29	-27	
110780	20	0.00	0	-0.69	21.70	0	7	0	-250	-273	-68	
110895	20	0.00	0	0.10	21.70	0	7	0	-247	-562	-22	
111009	20	0.00	0	0.27	21.70	0	7	0	-265	2	42	
111121	20	0.00	0	0.01	21.70	0	8	0	-193	-206	-35	
111235	20	0.00	0	-0.34	21.70	0	7	0	-279	-350	0	
111350	20	0.00	0	-0.17	21.70	0	7	0	-206	-196	-5	
111465	20	0.00	0	-0.25	21.70	0	7	0	-199	-196	8	
111579	20	0.00	0	-0.34	21.70	0	8	0	-278	-253	-39	
111700	20	0.00	0	-0.08	21.70	0	7	0	-227	-314	-17	
111815	20	0.00	0	-0.34	21.70	0	7	0	-200	-209	8	
111928	20	0.00	0	-0.08	21.70	-1	8	1	-231	-1680	122	
112043	20	0.00	0	-0.43	21.70	0	8	0	-544	-7016	-282	
112158	20	0.00	0	-0.52	21.70	0	7	0	-236	1880	-370	
112272	20	0.00	0	-0.08	21.70	-7	12	6	123	-11063	562	
112387	20	0.00	0	-0.34	21.70	0	6	2	-435	-3499	-93	
112502	20	0.00	0	-0.34	21.70	0	7	1	-96	634	-12	
112616	20	0.00	0	-0.43	21.70	0	7	0	-50	402	-42	
112730	20	0.00	0	-0.17	21.70	0	7	0	-439	-488	-5	
112851	20	0.00	0	0.10	21.70	0	7	0	-272	-288	-76	
112965	20	0.00	0	-0.17	21.70	0	7	0	-45	452	26	
113079	20	0.00	0	-0.43	21.70	0	7	0	-311	-552	3	
113194	20	0.00	0	-0.17	21.70	0	7	0	-330	-591	-4	
113309	20	0.00	0	-0.69	21.70	0	7	0	-95	85	-73	
113422	20	0.00	0	-0.17	21.70	0	7	0	-301	-286	64	
113537	20	0.00	0	0.18	21.70	0	7	0	-348	-395	-27	
113651	20	0.00	0	-0.08	21.70	0	7	0	-110	160	-39	
113765	20	0.00	0	-0.52	21.70	0	7	0	-192	-286	21	
113879	20	0.00	0	-0.34	21.70	0	7	0	-410	-780	-45	
114001	20	0.00	0	0.01	21.70	0	7	0	-145	-160	-35	
114114	20	0.00	0	-0.08	21.70	0	8	0	-163	-108	76	
114228	20	0.00	0	0.27	21.80	0	7	0	-334	-546	-18	
114342	20	0.00	0	-0.34	21.80	0	7	0	-236	-25	-50	
114457	20	0.00	0	-0.08	21.80	0	7	0	-173	-57	-31	
114570	20	0.00	0	-0.17	21.80	0	7	0	-320	-489	12	
114686	20	0.00	0	-0.52	21.80	0	7	0	-269	-291	-77	
114800	20	0.00	0	-0.34	21.80	0	8	0	-155	-133	19	
114914	20	0.00	0	-0.69	21.80	0	7	0	-271	-340	-6	
115029	20	0.00	0	-0.43	21.80	0	7	0	-261	-223	-43	
115144	20	0.00	0	-0.69	21.70	0	7	0	-124	-101	21	
115318	20	0.00	0	-0.78	21.80	0	7	0	-339	-405	-30	
115433	20	0.00	0	-0.17	21.70	0	7	0	-240	-211	17	
115546	20	0.00	0	-0.43	21.70	0	7	0	-151	-161	25	
115661	20	0.00	0	-0.08	21.70	0	7	0	-296	-269	-23	
115776	20	0.00	0	-0.78	21.80	0	7	0	-274	-251	-51	
115890	20	0.00	0	-0.60	21.80	0	7	0	-155	-87	-18	
116005	20	0.00	0	-0.34	21.70	0	8	0	-264	-331	-10	
116119	20	0.00	0	-0.52	21.80	0	7	0	-359	-1704	-44	
116233	20	0.00	0	-0.17	21.80	0	7	1	-180	159	-20	
116348	20	0.00	0	-0.43	21.80	0	8	0	-64	186	75	
116470	20	0.00	0	-0.25	21.80	0	7	0	-343	-401	-78	
116584	20	0.00	0	0.36	21.80	0	7	0	-306	-576	-4	
116697	20	0.00	0	-0.17	21.70	0	7	0	-91	123	-13	
116812	20	0.00	0	-0.17	21.80	0	7	0	-278	-271	23	
116927	20	0.00	0	-0.08	21.80	0	8	1	86	2306	114	
117040	20	0.00	0	0.62	21.80	0	7	0	-11	884	58	
117154	20	0.00	0	-0.34	21.80	0	8	0	-295	208	-79	
117269	20	0.00	0	-0.17	21.80	0	7	0	-347	-677	14	
117382	20	0.00	0	-0.60	21.80	0	7	0	-148	-165	-42	
117497	20	0.00	0	-0.08	21.80	0	7	0	-216	-361	-16	
117612	20	0.00	0	-0.52	21.80	0	7	0	-302	-328	-69	
117732	20	0.00	0	0.01	21.80	0	7	0	-174	-77	-11	
117846	20	0.00	0	-0.08	21.80	0	7	0	-210	-245	22	
117961	20	0.00	0	0.18	21.80	0	7	0	-296	-413	-35	
118074	20	0.00	0	0.01	21.80	0	7	0	-206	-194	-7	
118188	20	0.00	0	0.01	21.80	0	7	0	-172	-152	8	
118301	20	0.00	0	0.18	21.80	0	7	0	-278	-401	-35	
118414	20	0.00	0	0.01	21.80	0	7	0	-253	-282	-37	
118528	20	0.00	0	-0.17	21.80	0	7	0	-214	-136	-9	
118642	20	0.00	0	0.01	21.80	0	7	0	-233	-243	-28	
118755	20	0.00	0	0.18	21.80	0	7	0	-270	-301	-6	
118875	20	0.00	0	0.10	21.80	0	7	0	-212	-159	0	
118989	20	0.00	0	-0.43	21.80	0	7	0	-238	-236	-25	
119104	20	0.00	0	-0.25	21.80	0	7	0	-259	-341	-12	
119218	20	0.00	0	-0.25	21.80	0	7	0	-219	-241	-23	
119332	20	0.00	0	-0.34	21.80	0	7	0	-240	-140	-47	
119447	20	0.00	0	-0.43	21.80	0	7	0	-260	-275	27	
119561	20	0.00	0	0.10	21.80	0	7	0	-219	-220	-13	
119675	20	0.00	0	0.18	21.80	0	7	0	-199	-246	-31	
119789	20	0.00	0	0.01	21.80	0	7	0	-249	-306	0	
119901	20	0.00	0	0.10	21.80	0	7	0	-236	-284	1	
120015	20	0.00	0	0.10	21.80	0	7	0	-221	-178	-41	
120135	20	0.00	0	0.27	21.80	0	7	0	-254	-257	12	
120248	20	0.00	0	-0.08	21.80	0	7	0	-258	-291	-8	
120363	20	0.00	0	0.18	21.80	0	7	0	-210	-245	-17	
120476	20	0.00	0	0.01	21.80	0	7	0	-227	-260	7	
120589	20	0.00	0	-0.08	21.80	0	7	0	-222	-291	-30	
120704	20	0.00	0	-0.08	21.80	0	7	0	-207	-236	-20	
120819	20	0.00	0	0.18	21.80	0	7	0	-217	-265	11	
120931	20	0.00	0	-0.25	21.80	0	7	0	-256	-287	-23	
121047	20	0.00	0	0.18	21.80	0	7	0	-215	-222	-36	
121213	20	0.00	0	-0.17	21.80	0	7	0	-247	-276	-14	
121335	20	0.00	0	0.01	21.80	0	7	0	-240	-228	-72	
121448	20	0.00	0	-0.69	21.80	0	7	0	-229	-213	-9	
121562	20	0.00	0	0.45	21.80	0	7	0	-234	-288	-4	
121676	20	0.00	0	0.36	21.80	0	7	0	-270	-223	-34	
121790	20	0.00	0	-0.08	21.80	0	7	0	-233	-170	2	
121903	20	0.00	0	0.53	21.80	0	7	0	-229	-248	-33	
122017	20	0.00	0	0.71	21.80	0	7	0	-248	-255	-19	
122131	20	0.00	0	0.36	21.80	0	7	0	-240	-225	14	
122243	20	0.00	0	-0.08	21.80	0	7	0	-230	-246	-23	
122358	20	0.00	0	0.01	21.80	0	7	0	-226	-204	-56	
122472	20	0.00	0	-0.08	21.80	0	7	0	-244	-222	23	
122592	20	0.00	0	0.18	21.80	0	7	0	-236	-250	-20	
122707	20	0.00	0	0.27	21.80	0	7	0	-229	-268	-17	
122820	20	0.00	0	0.62	21.80	0	7	0	-238	-246	22	
122933	20	0.00	0	-0.34	21.80	0	7	0	-220	-208	-53	
123048	20	0.00	0	0.01	21.80	0	7	0	-222	-281	-6	
123161	20	0.00	0	0.10	21.80	0	7	0	-229	-211	-3	
123274	20	0.00	0	0.27	21.80	0	7	0	-220	-211	-28	
123388	20	0.00	0	-0.25	21.80	0	7	0	-258	-279	19	
123503	20	0.00	0	0.10	21.80	0	7	0	-230	-242	-13	
123615	20	0.00	0	0.36	21.80	0	7	0	-242	-211	-27	
123736	20	0.00	0	0.10	21.80	0	7	0	-224	-242	12	
123849	20	0.00	0	0.01	21.80	0	7	0	-250	-288	15	
123962	20	0.00	0	0.10	21.80	0	7	0	-245	-197	-22	
124076	20	0.00	0	0.01	21.80	0	7	0	-208	-226	27	
124189	20	0.00	0	0.53	21.80	0	7	0	-252	-270	-31	
124302	20	0.00	0	0.45	21.80	0	7	0	-226	-271	-42	
124416	20	0.00	0	0.10	21.80	0	7	0	-190	-244	-18	
124530	20	0.00	0	-0.17	21.80	0	7	0	-265	-266	-31	
124644	20	0.00	0	-0.08	21.80	0	7	0	-251	-252	-22	
124759	20	0.00	0	0.27	21.80	0	7	0	-215	-227	-13	
124872	20	0.00	0	0.10	21.80	0	7	0	-244	-222	-1	
124993	20	0.00	0	-0.34	21.80	0	7	0	-248	-244	-25	
125106	20	0.00	0	-0.08	21.80	0	7	0	-232	-215	-25	
125221	20	0.00	0	0.45	21.80	0	7	0	-231	-244	-22	
125335	20	0.00	0	-0.25	21.80	0	7	0	-252	-293	-16	
125449	20	0.00	0	-0.25	21.80	0	7	0	-209	-225	-37	
125563	20	0.00	0	0.27	21.80	0	7	0	-216	-214	-13	
125677	20	0.00	0	1.49	21.80	0	7	0	-244	-251	-22	
125790	20	0.00	0	1.49	21.80	0	7	0	-241	-229	-18	
125903	20	0.00	0	0.88	21.80	0	7	0	-214	-209	-7	
126018	20	0.00	0	1.06	21.80	0	7	0	-238	-268	5	
126137	20	0.00	0	1.49	21.80	0	7	0	-231	-273	-29	
126251	20	0.00	0	1.06	21.80	0	7	0	-227	-227	-21	
126364	20	0.00	0	0.97	21.80	0	7	0	-233	-234	-18	
126477	20	0.00	0	1.06	21.80	0	7	0	-250	-276	-30	
126591	20	0.00	1	1.23	21.80	0	7	0	-212	-188	-32	
126704	20	0.00	1	1.14	21.80	0	7	0	-240	-225	-17	
126817	20	0.00	0	0.71	21.80	0	7	0	-221	-283	-19	
126983	20	0.00	1	1.14	21.80	0	7	0	-230	-202	-16	
127097	20	0.00	0	0.80	21.80	0	7	0	-230	-241	-8	
127211	20	0.00	0	1.14	21.80	0	7	0	-213	-241	-10	
127324	20	0.00	1	1.49	21.80	0	7	0	-224	-246	-11	
127444	20	0.00	1	1.14	21.80	0	7	0	-230	-254	-12	
127558	20	0.00	1	1.14	21.80	0	7	0	-221	-223	-24	
127670	20	0.00	1	1.23	21.80	0	7	0	-255	-199	-39	
127785	20	0.00	1	1.23	21.80	0	7	0	-246	-240	-32	
127898	20	0.00	1	0.97	21.80	0	7	0	-239	-286	-12	
128011	20	0.00	0	0.10	21.80	0	7	0	-236	-256	10	
128125	20	0.00	0	0.01	21.90	0	7	0	-243	-235	-35	
128239	20	0.00	0	-0.08	21.80	0	7	0	-247	-255	-9	
128352	20	0.00	0	-0.78	21.80	0	7	0	-216	-256	-3	
128467	20	0.00	0	-0.52	21.90	0	7	0	-219	-215	-38	
128588	20	0.00	0	-0.60	21.90	0	7	0	-211	-294	5	
128703	20	0.00	0	0.01	21.90	0	7	0	-233	-266	-9	
128816	20	0.00	0	0.18	21.80	0	7	0	-217	-222	-30	
128929	20	0.00	0	0.10	21.90	0	7	0	-267	-264	9	
129043	20	0.00	0	-0.17	21.90	0	7	0	-220	-283	26	
129157	20	0.00	0	-0.17	21.90	0	7	0	-238	-222	-9	
129272	20	0.00	0	0.45	21.90	0	7	0	-241	-231	-6	
129386	20	0.00	0	-0.17	21.90	0	7	0	-239	-248	-38	
129500	20	0.00	0	-0.17	21.90	0	7	0	-214	-202	-51	
129614	20	0.00	0	0.10	21.90	0	7	0	-201	-209	0	
129728	20	0.00	0	0.01	21.90	0	7	0	-247	-262	-7	
129847	20	0.00	0	0.10	21.90	0	7	0	-241	-255	-20	
129961	20	0.00	0	0.01	21.80	0	7	0	-244	-201	-17	
130075	20	0.00	0	0.01	21.90	0	7	0	-235	-271	-28	
130187	20	0.00	0	0.53	21.90	0	7	0	-241	-282	-25	
130301	20	0.00	0	0.36	21.90	0	7	0	-238	-220	7	
130415	20	0.00	0	-0.17	21.90	0	7	0	-214	-230	-17	
130529	20	0.00	0	0.01	21.90	0	7	0	-265	-273	0	
130642	20	0.00	0	-0.69	21.90	0	7	0	-234	-233	-5	
130757	20	0.00	0	0.18	21.90	0	7	0	-227	-168	-8	
130870	20	0.00	0	0.18	21.90	0	7	0	-253	-320	-9	
130990	20	0.00	0	-0.25	21.90	0	7	0	-247	-302	-11	
131105	20	0.00	0	0.27	21.90	0	7	0	-228	-179	-40	
131219	20	0.00	0	0.01	21.90	0	7	0	-246	-241	-11	
131332	20	0.00	0	0.27	21.90	0	7	0	-244	-287	-26	
131445	20	0.00	0	0.10	21.90	0	7	0	-231	-226	-42	
131558	20	0.00	0	-0.17	21.90	0	7	0	-252	-244	-13	
131673	20	0.00	0	0.18	21.90	0	7	0	-250	-301	13	
131786	20	0.00	0	0.53	21.90	0	7	0	-210	-349	-48	
131899	20	0.00	0	0.36	21.90	12	15	-9	245	-7200	-743	
132013	20	0.00	0	0.45	21.90	-1	15	2	53	-24697	589	
132133	20	0.00	0	1.06	21.90	1	15	-2	-103	-28131	3930	
132247	20	0.00	2	8.73	21.90	-6	15	6	7203	-9080	3420	
132360	20	0.00	5	20.69	21.80	-3	15	7	-6008	8717	-7345	
132475	40	0.00	9	25.24	21.80	5	-9	-3	-1269	-12561	-652	
132597	40	0.00	14	33.02	21.80	0	-8	6	4011	-20364	1711	
132773	40	0.00	20	45.18	21.80	1	-8	0	-3481	-19723	504	
132896	40	0.00	26	52.72	21.80	0	-7	0	936	-21852	-798	
133019	40	0.00	33	59.64	21.80	1	-7	2	-38	-20798	70	
133143	40	0.00	40	66.31	21.80	0	-6	1	517	-19729	2232	
133265	40	0.00	46	73.94	21.80	0	-6	0	1640	-19330	-835	
133396	40	0.00	53	80.27	21.80	3	-6	0	-326	-17502	-422	
133518	40	0.00	60	86.51	21.70	0	-5	2	2	-18770	2120	
133642	40	0.00	66	92.31	21.70	0	-5	0	-468	-17023	-644	
133765	40	0.00	72	98.30	21.70	1	-4	0	-205	-17267	-474	
133888	40	0.00	79	103.58	21.70	1	-4	0	630	-16568	548	
134013	40	0.00	85	109.04	21.70	0	-3	2	1101	-16513	1558	
134137	40	0.00	90	113.97	21.70	0	-3	2	-225	-14435	714	
