Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
43270	20	0.00	-4	-4.60	28.70	1	7	0	-221	-159	-10	
43389	20	0.00	-4	-4.86	28.80	1	7	0	-212	-180	-19	
43500	20	0.00	-4	-5.13	28.80	1	7	0	-288	-319	-19	
43613	20	0.00	-4	-4.60	28.70	1	7	0	-283	-284	0	
43724	20	0.00	-4	-4.42	28.70	1	7	0	-215	-264	-41	
43836	20	0.00	-4	-4.51	28.80	1	7	0	-278	-201	17	
43949	20	0.00	-4	-5.04	28.80	1	7	0	-317	-349	8	
44060	20	0.00	-4	-4.77	28.80	1	7	0	-255	-355	-20	
44173	20	0.00	-4	-4.69	28.80	0	7	0	-259	-340	1	
44285	20	0.00	-4	-4.60	28.80	1	7	0	-315	-480	6	
44397	20	0.00	-4	-4.86	28.80	1	7	0	-231	-241	-23	
44516	20	0.00	-4	-4.42	28.80	1	7	0	-201	-181	-14	
44628	20	0.00	-4	-4.69	28.80	1	7	0	-276	-331	-22	
44739	20	0.00	-4	-5.04	28.80	1	7	0	-284	-207	-12	
44852	20	0.00	-4	-4.69	28.80	1	7	0	-223	-144	3	
44964	20	0.00	-4	-4.86	28.80	1	7	0	-241	-358	-17	
45075	20	0.00	-4	-4.69	28.80	1	7	0	-303	-393	-15	
45188	20	0.00	-4	-5.13	28.80	1	7	0	-218	-98	4	
45300	20	0.00	-4	-4.69	28.80	1	7	0	-243	-224	-4	
45412	20	0.00	-4	-4.77	28.80	1	7	0	-285	-408	-1	
45525	20	0.00	-4	-4.69	28.80	1	7	0	-251	-267	-36	
45636	20	0.00	-4	-4.95	28.80	1	7	0	-214	-136	-8	
45755	20	0.00	-4	-4.86	28.80	1	7	0	-302	-454	0	
45867	20	0.00	-4	-4.77	28.80	1	7	0	-288	-235	-11	
46029	20	0.00	-4	-5.04	28.80	1	7	0	-236	-93	3	
46141	20	0.00	-4	-4.60	28.80	1	7	0	-325	-365	39	
46253	20	0.00	-4	-4.42	28.80	1	7	0	-249	-496	-54	
46365	20	0.00	-4	-4.51	28.80	1	7	0	-213	-236	10	
46477	20	0.00	-4	-4.69	28.80	1	7	0	-269	-341	26	
46589	20	0.00	-4	-4.69	28.80	1	7	0	-311	-456	-11	
46701	20	0.00	-4	-4.42	28.80	1	7	0	-222	-299	34	
46813	20	0.00	-4	-5.21	28.90	0	7	0	-313	-680	10	
46932	20	0.00	-4	-4.86	28.90	1	7	0	-355	-458	-29	
47043	20	0.00	-4	-5.04	28.80	1	7	0	-156	-12	13	
47156	20	0.00	-4	-5.13	28.90	1	7	0	-198	138	-26	
47269	20	0.00	-4	-4.86	28.80	0	7	0	-326	-310	-33	
47380	20	0.00	-4	-4.69	28.90	1	7	0	-215	21	10	
47492	20	0.00	-4	-4.42	28.90	1	7	0	-169	142	-9	
47604	20	0.00	-4	-4.60	28.90	1	7	0	-336	-469	-31	
47716	20	0.00	-4	-4.95	28.90	1	7	0	-316	-522	0	
47829	20	0.00	-4	-4.69	28.90	1	7	0	-153	-54	-11	
47940	20	0.00	-4	-4.77	28.90	1	7	0	-217	-151	-1	
48052	20	0.00	-4	-4.69	28.90	1	7	0	-332	-373	-77	
48171	20	0.00	-4	-4.60	28.90	1	7	0	-182	-9	-12	
48283	20	0.00	-4	-4.69	28.90	0	7	0	-210	-231	-4	
48395	20	0.00	-4	-5.13	28.90	1	7	0	-352	-681	-60	
48507	20	0.00	-4	-4.42	28.90	1	7	0	-280	-283	24	
48619	20	0.00	-4	-4.77	28.90	1	7	0	-173	-185	-4	
48731	20	0.00	-4	-5.04	28.90	1	7	0	-270	-292	-49	
48842	20	0.00	-4	-4.69	28.90	0	7	0	-302	-149	-1	
48955	20	0.00	-4	-4.69	28.90	1	7	0	-168	16	12	
49067	20	0.00	-4	-4.69	28.90	1	7	0	-220	-46	-49	
49179	20	0.00	-4	-4.77	28.90	1	7	0	-282	-225	-2	
49298	20	0.00	-4	-4.42	28.90	1	7	0	-236	-296	-5	
49410	20	0.00	-4	-4.69	28.90	1	7	0	-227	-264	-22	
49522	20	0.00	-4	-5.13	28.90	1	7	0	-307	-424	25	
49634	20	0.00	-4	-4.69	28.90	1	7	0	-252	-261	-28	
49746	20	0.00	-4	-4.25	28.90	1	7	0	-234	-289	-7	
49858	20	0.00	-4	-4.69	28.90	1	7	0	-294	-442	-18	
49970	20	0.00	-4	-5.04	28.90	1	7	0	-294	-260	-8	
50081	20	0.00	-4	-4.77	28.90	1	7	0	-213	-30	-36	
50194	20	0.00	-4	-4.51	28.90	1	7	0	-248	-270	-17	
50306	20	0.00	-4	-5.04	28.90	1	7	0	-305	-535	-9	
50425	20	0.00	-4	-5.13	28.90	1	7	0	-199	-368	-18	
50536	20	0.00	-4	-4.69	28.90	0	7	0	-225	-229	-13	
50649	20	0.00	-4	-4.69	28.90	0	7	0	-323	-384	31	
50760	20	0.00	-4	-4.69	28.90	1	7	0	-232	-73	-20	
50873	20	0.00	-4	-4.69	28.90	1	7	0	-178	-23	12	
50985	20	0.00	-4	-4.69	28.90	1	7	0	-296	-398	-10	
51097	20	0.00	-4	-4.77	28.90	1	7	0	-253	-347	7	
51209	20	0.00	-4	-4.69	28.90	0	7	0	-186	-257	22	
51322	20	0.00	-4	-5.04	28.90	1	7	0	-255	-356	12	
51433	20	0.00	-4	-4.69	28.90	1	7	0	-327	-366	-9	
51545	20	0.00	-4	-4.69	28.90	1	7	0	-183	-133	9	
51664	20	0.00	-4	-4.60	28.90	1	7	0	-310	-956	4	
51775	20	0.00	-4	-4.86	28.90	0	7	0	-300	-786	-14	
51938	20	0.00	-4	-4.34	28.90	1	7	0	-234	-279	28	
52050	20	0.00	-4	-4.25	28.90	1	7	0	-291	-537	-20	
52161	20	0.00	-4	-4.34	28.90	1	7	0	-267	-337	-6	
52274	20	0.00	-4	-4.16	28.90	1	7	0	-237	-432	48	
52385	20	0.00	-4	-4.25	28.90	0	7	0	-231	-134	-42	
52497	20	0.00	-4	-4.07	28.90	1	7	0	-256	-168	-3	
52610	20	0.00	-4	-4.42	28.90	0	7	0	-82	720	-33	
52721	20	0.00	-4	-3.99	28.90	1	7	-1	-295	-180	60	
52840	20	0.00	-4	-4.16	28.90	0	7	0	-497	-1601	108	
52952	20	0.00	-4	-4.34	28.90	1	7	0	-209	-234	-124	
53064	20	0.00	-4	-4.51	28.90	1	7	-1	-399	-211	227	
53177	20	0.00	-4	-4.34	28.90	1	7	0	-277	-450	-155	
53289	20	0.00	-4	-4.34	28.90	0	7	0	-97	87	-10	
53401	20	0.00	-4	-4.60	28.90	0	7	0	-166	-182	-83	
53513	20	0.00	-4	-4.60	28.90	1	7	0	-356	-445	-3	
53625	20	0.00	-4	-4.86	28.90	1	7	0	-275	-243	-28	
53737	20	0.00	-4	-4.16	28.90	0	7	0	-200	-257	71	
53849	20	0.00	-4	-4.51	28.90	1	7	0	-293	-720	-117	
53968	20	0.00	-4	-4.60	28.90	1	7	0	-298	116	-54	
54079	20	0.00	-4	-4.51	28.90	0	7	0	-134	289	55	
54192	20	0.00	-4	-4.16	28.90	1	7	0	-266	-758	-47	
54303	20	0.00	-4	-4.69	28.90	0	7	0	-386	-841	-46	
54415	20	0.00	-4	-4.25	28.90	1	7	0	-239	-236	51	
54528	20	0.00	-4	-4.77	29.00	1	7	0	-237	-270	-14	
54639	20	0.00	-4	-3.90	29.00	1	7	0	-332	-642	-37	
54751	20	0.00	-4	-4.51	29.00	0	7	0	-216	11	37	
54864	20	0.00	-4	-4.07	29.00	1	7	0	-99	193	-69	
54976	20	0.00	-4	-4.25	29.00	1	7	0	-261	111	18	
55088	20	0.00	-4	-4.86	29.00	1	7	0	-263	-442	-50	
55207	20	0.00	-4	-4.69	29.00	0	7	0	-222	-571	25	
55318	20	0.00	-4	-4.86	29.00	1	7	0	-345	-634	-28	
55431	20	0.00	-4	-4.69	29.00	1	7	0	-416	-967	-1	
55542	20	0.00	-4	-4.69	29.00	0	7	0	-225	-436	3	
55654	20	0.00	-4	-4.16	29.00	1	7	0	-134	103	-9	
55766	20	0.00	-4	-4.25	29.00	1	7	0	-324	-326	15	
55878	20	0.00	-4	-4.86	29.00	1	7	0	-254	-45	-34	
55990	20	0.00	-4	-4.69	29.00	1	7	0	-151	100	-17	
56103	20	0.00	-4	-4.42	29.00	1	7	0	-227	13	-4	
56214	20	0.00	-4	-4.69	29.00	1	7	0	-175	419	-27	
56333	20	0.00	-4	-4.69	29.00	1	7	-1	-158	169	-28	
56445	20	0.00	-4	-4.34	29.00	0	7	0	-368	-1015	49	
56556	20	0.00	-4	-4.86	29.00	1	7	0	-440	-1089	-17	
56669	20	0.00	-4	-4.86	29.00	0	7	0	-284	-534	9	
56780	20	0.00	-4	-4.86	29.00	0	7	0	-280	-935	61	
56893	20	0.00	-4	-4.86	29.00	1	7	0	-371	-960	-18	
57006	20	0.00	-4	-4.51	29.00	1	7	0	-292	-123	-21	
57117	20	0.00	-4	-4.42	29.00	0	7	0	-168	96	18	
57229	20	0.00	-4	-4.60	29.00	1	7	0	-249	-367	2	
57342	20	0.00	-4	-4.69	29.00	1	7	0	-326	-439	-14	
57453	20	0.00	-4	-4.42	29.00	1	7	0	-216	-167	-16	
57572	20	0.00	-4	-4.69	29.00	0	7	0	-268	-452	-19	
57684	20	0.00	-4	-4.69	29.00	1	7	0	-354	-229	-1	
57796	20	0.00	-4	-4.69	29.00	1	7	0	-178	-82	-16	
57958	20	0.00	-4	-4.42	29.00	1	7	0	-271	-487	-3	
58070	20	0.00	-4	-4.95	29.00	1	7	0	-314	-533	19	
58182	20	0.00	-4	-4.69	29.00	1	7	0	-248	-603	-34	
58294	20	0.00	-4	-4.95	29.00	1	7	0	-253	-540	27	
58407	20	0.00	-4	-4.86	29.00	1	7	0	-358	-627	-10	
58518	20	0.00	-4	-4.51	29.00	1	7	0	-279	-382	-40	
58630	20	0.00	-4	-4.69	29.00	1	7	0	-139	-25	24	
58749	20	0.00	-4	-4.69	29.00	1	7	0	-261	-87	-20	
58861	20	0.00	-4	-4.42	29.00	1	7	0	-318	-417	-36	
58974	20	0.00	-4	-4.69	29.00	1	7	0	-193	-147	-3	
59085	20	0.00	-4	-4.51	29.10	1	7	0	-224	-130	-7	
59197	20	0.00	-4	-4.51	29.10	1	7	0	-359	-618	-33	
59310	20	0.00	-4	-4.51	29.10	1	7	0	-316	-514	-8	
59421	20	0.00	-4	-4.16	29.10	1	7	0	-140	-144	-24	
59533	20	0.00	-4	-4.69	29.10	1	7	0	-277	-164	3	
59646	20	0.00	-4	-4.69	29.10	1	7	0	-375	-261	-58	
59757	20	0.00	-4	-4.69	29.10	1	7	0	-180	-190	-19	
59870	20	0.00	-4	-4.69	29.10	1	7	0	-135	-220	-14	
59988	20	0.00	-4	-4.51	29.10	1	7	0	-334	-639	-7	
60100	20	0.00	-4	-4.60	29.10	1	7	0	-253	-527	8	
60212	20	0.00	-4	-4.95	29.10	1	7	0	-162	-105	18	
60324	20	0.00	-4	-4.77	29.10	1	7	0	-264	-281	13	
60436	20	0.00	-4	-4.95	29.10	1	7	0	-318	-506	-59	
60548	20	0.00	-4	-4.86	29.10	1	7	0	-165	34	-3	
60660	20	0.00	-4	-4.77	29.10	1	7	0	-226	-103	41	
60772	20	0.00	-4	-5.13	29.10	1	7	0	-337	-614	-48	
60885	20	0.00	-4	-5.47	29.10	1	7	0	-246	-329	12	
60996	20	0.00	-4	-4.86	29.10	1	7	0	-208	-24	14	
61115	20	0.00	-5	-5.56	29.10	1	7	0	-305	-453	-55	
61227	20	0.00	-4	-4.69	29.10	0	7	0	-303	-225	1	
61339	20	0.00	-4	-4.42	29.10	1	7	0	-176	136	1	
61451	20	0.00	-5	-5.56	29.10	1	7	0	-267	-270	-38	
61563	20	0.00	-5	-4.95	29.10	1	7	0	-332	-478	32	
61675	20	0.00	-4	-4.77	29.10	1	7	0	-233	-289	-15	
61787	20	0.00	-4	-4.77	29.10	1	7	0	-227	-97	-23	
61899	20	0.00	-4	-4.95	29.10	1	7	0	-296	-335	17	
62011	20	0.00	-4	-4.77	29.10	1	7	0	-291	-325	-19	
62123	20	0.00	-4	-4.95	29.10	1	7	0	-172	2	-42	
62235	20	0.00	-4	-4.07	29.10	1	7	0	-216	-45	-19	
62345	20	0.00	-4	-4.34	29.10	1	7	0	-221	239	-21	
62458	20	0.00	-4	-3.82	29.10	1	7	0	-189	264	-38	
62569	20	0.00	-4	-4.60	29.10	0	7	0	-208	-251	-6	
62682	20	0.00	-4	-4.69	29.10	1	7	0	-275	-324	19	
62793	20	0.00	-4	-5.21	29.10	1	7	0	-280	-424	-56	
62906	20	0.00	-4	-4.95	29.10	0	7	0	-272	-457	6	
63018	20	0.00	-4	-4.95	29.20	1	7	0	-300	-330	27	
63129	20	0.00	-4	-4.69	29.10	1	7	0	-245	-299	-40	
63242	20	0.00	-4	-4.86	29.20	1	7	0	-176	-59	27	
63354	20	0.00	-4	-4.77	29.20	1	7	0	-250	-38	-10	
63472	20	0.00	-4	-4.86	29.20	0	7	0	-311	-538	-66	
63584	20	0.00	-4	-4.77	29.20	1	7	0	-229	-383	35	
63697	20	0.00	-4	-4.51	29.20	1	7	0	-273	-573	-14	
63808	20	0.00	-4	-4.25	29.20	1	7	0	-417	-938	4	
63971	20	0.00	-4	-4.95	29.20	1	7	0	-173	612	15	
64083	20	0.00	-4	-5.04	29.20	1	7	0	-265	-372	-32	
64194	20	0.00	-4	-5.04	29.20	1	7	0	-333	-852	-5	
64307	20	0.00	-4	-4.69	29.20	1	7	0	-273	-439	22	
64418	20	0.00	-4	-5.38	29.20	1	7	0	-210	-324	-25	
64530	20	0.00	-4	-5.13	29.20	1	7	0	-234	-145	-28	
64650	20	0.00	-4	-4.60	29.20	1	7	0	-197	-52	-3	
64762	20	0.00	-4	-4.77	29.20	1	7	0	-182	-84	-39	
64874	20	0.00	-4	-4.69	29.20	1	7	0	-285	-136	44	
64986	20	0.00	-4	-5.13	29.20	1	7	0	-278	-447	-71	
65097	20	0.00	-4	-4.86	29.20	0	7	0	-228	-29	-12	
65210	20	0.00	-4	-4.86	29.20	1	7	0	-225	-226	38	
65322	20	0.00	-4	-4.86	29.20	1	7	0	-324	-527	-81	
65433	20	0.00	-4	-4.95	29.20	1	7	0	-251	-319	2	
65546	20	0.00	-4	-4.69	29.20	1	7	0	-267	-438	27	
65658	20	0.00	-4	-4.86	29.20	1	7	0	-355	-735	-79	
65770	20	0.00	-4	-4.51	29.20	1	7	0	-351	-659	-2	
65888	20	0.00	-4	-4.69	29.20	1	7	0	-250	-420	46	
66001	20	0.00	-4	-4.60	29.20	1	7	0	-258	-467	-23	
66112	20	0.00	-4	-4.69	29.20	0	7	0	-295	-299	5	
66225	20	0.00	-4	-4.69	29.20	1	7	0	-238	-414	23	
66336	20	0.00	-4	-4.69	29.20	1	7	0	-231	-326	-11	
66448	20	0.00	-4	-5.13	29.20	1	7	0	-286	-390	14	
66561	20	0.00	-4	-4.60	29.20	1	7	0	-274	-404	-19	
66673	20	0.00	-4	-5.13	29.20	1	7	0	-211	-175	16	
66785	20	0.00	-4	-4.34	29.30	1	7	0	-231	120	-13	
66897	20	0.00	-4	-5.13	29.30	1	7	0	-178	633	-63	
67015	20	0.00	-4	-4.77	29.30	0	7	0	-139	-46	-50	
67128	20	0.00	-4	-4.77	29.30	1	7	0	-315	-328	-23	
67240	20	0.00	-4	-4.77	29.30	0	7	0	-382	-935	7	
67351	20	0.00	-4	-4.77	29.30	1	7	0	-295	-860	20	
67464	20	0.00	-4	-4.95	29.30	1	7	0	-315	-720	-3	
67575	20	0.00	-4	-4.86	29.30	1	7	0	-329	-418	-12	
67687	20	0.00	-4	-4.25	29.30	1	7	0	-167	96	34	
67800	20	0.00	-4	-4.69	29.30	1	7	0	-231	-254	-8	
67911	20	0.00	-4	-4.86	29.30	1	7	0	-379	-752	-23	
68023	20	0.00	-4	-4.51	29.30	1	7	0	-289	-470	-13	
68136	20	0.00	-4	-4.34	29.30	1	7	0	-134	178	-50	
68254	20	0.00	-4	-4.69	29.30	1	7	0	-217	183	-44	
68366	20	0.00	-4	-4.77	29.30	0	7	0	-247	176	1	
68479	20	0.00	-4	-4.69	29.30	0	7	0	-209	-537	-33	
68590	20	0.00	-4	-4.86	29.30	1	7	0	-242	-631	-25	
68703	20	0.00	-4	-4.95	29.30	1	7	0	-330	-130	10	
68815	20	0.00	-4	-4.60	29.30	1	7	0	-212	-167	-19	
68926	20	0.00	-4	-4.34	29.30	1	7	0	-198	-68	9	
69039	20	0.00	-4	-4.77	29.30	1	7	0	-305	-357	-5	
69150	20	0.00	-4	-4.69	29.30	1	7	0	-280	-485	-30	
69262	20	0.00	-4	-4.86	29.30	1	7	0	-197	-256	-11	
69381	20	0.00	-4	-5.38	29.30	1	7	0	-346	-728	-18	
69493	20	0.00	-4	-4.86	29.30	1	7	0	-362	-809	-45	
69606	20	0.00	-4	-4.60	29.30	1	7	0	-200	-213	24	
69718	20	0.00	-4	-4.60	29.30	1	7	0	-227	-240	-35	
69881	20	0.00	-4	-4.86	29.30	1	7	0	-365	-803	-10	
69992	20	0.00	-4	-5.13	29.30	0	7	0	-220	-485	18	
70105	20	0.00	-4	-4.86	29.30	1	7	0	-286	-673	-36	
70216	20	0.00	-4	-5.04	29.30	1	7	0	-360	-764	3	
70328	20	0.00	-4	-4.77	29.30	1	7	0	-201	-308	-4	
70441	20	0.00	-4	-4.77	29.30	1	7	0	-180	112	-38	
70559	20	0.00	-4	-5.04	29.30	0	7	0	-314	-214	-21	
70671	20	0.00	-4	-5.04	29.30	1	7	0	-234	-239	4	
70783	20	0.00	-4	-5.04	29.30	1	7	0	-195	-103	-45	
70895	20	0.00	-4	-4.69	29.30	1	7	0	-313	-419	4	
71007	20	0.00	-4	-4.95	29.30	1	7	0	-268	-301	-15	
71119	20	0.00	-4	-5.04	29.30	1	7	0	-163	80	-11	
71231	20	0.00	-4	-4.77	29.30	1	7	0	-237	-75	4	
71343	20	0.00	-4	-4.86	29.30	1	7	0	-342	-468	-31	
71454	20	0.00	-4	-4.77	29.30	1	7	0	-235	-272	-31	
71567	20	0.00	-4	-4.86	29.30	1	7	0	-206	-291	9	
71680	20	0.00	-4	-5.13	29.30	1	7	0	-336	-602	-9	
71798	20	0.00	-4	-5.13	29.30	1	7	0	-233	-183	7	
71910	20	0.00	-4	-4.95	29.30	1	7	0	-117	151	9	
72022	20	0.00	-4	-4.86	29.30	1	7	0	-249	-105	-43	
72134	20	0.00	-5	-5.38	29.30	1	7	0	-334	-299	-27	
72246	20	0.00	-5	-5.04	29.30	1	7	0	-192	-162	10	
72358	20	0.00	-5	-5.73	29.30	1	7	0	-244	-398	-24	
72470	20	0.00	-5	-5.13	29.30	0	7	0	-357	-707	-31	
72582	20	0.00	-5	-5.13	29.30	1	7	0	-266	-260	28	
72694	20	0.00	-5	-5.21	29.30	1	7	0	-197	-166	-49	
72806	20	0.00	-5	-5.38	29.30	1	7	0	-320	-361	-18	
72925	20	0.00	-5	-5.13	29.30	1	7	0	-265	-146	34	
73036	20	0.00	-5	-5.21	29.30	1	7	0	-170	-63	-41	
73149	20	0.00	-5	-4.77	29.30	1	7	0	-296	-336	-41	
73261	20	0.00	-5	-4.69	29.30	1	7	0	-302	-339	22	
73372	20	0.00	-5	-5.04	29.40	1	7	0	-180	-99	-4	
73485	20	0.00	-5	-5.04	29.40	1	7	0	-239	-325	-29	
73598	20	0.00	-4	-4.86	29.40	1	7	0	-347	-528	5	
73709	20	0.00	-4	-4.95	29.40	1	7	0	-235	-323	29	
73821	20	0.00	-5	-5.38	29.40	1	7	0	-205	-207	-6	
73933	20	0.00	-5	-5.13	29.40	0	7	0	-293	-277	22	
74045	20	0.00	-4	-4.69	29.40	1	7	0	-300	-675	-4	
74164	20	0.00	-4	-4.86	29.40	0	7	0	-167	-178	-73	
74276	20	0.00	-4	-4.69	29.40	0	7	0	-274	-603	38	
74388	20	0.00	-5	-5.38	29.40	0	7	0	-318	-892	-85	
74500	20	0.00	-5	-5.30	29.40	1	7	0	-207	-323	-38	
74611	20	0.00	-5	-5.04	29.40	1	7	0	-200	-129	23	
74724	20	0.00	-5	-5.13	29.40	-1	15	3	-1706	6515	492	
74836	20	0.00	-4	-4.60	29.40	0	15	-1	239	18972	111	
74948	20	0.00	-5	-7.13	29.50	-2	15	0	954	1990	-2560	
75060	20	0.00	-4	-3.29	29.50	-10	15	-2	2248	-17199	-5217	
75173	20	0.00	0	15.34	29.50	4	15	1	185	-16726	-3981	
75307	40	0.00	8	44.36	29.40	-3	15	0	-2429	-21888	4924	
75426	40	0.00	17	54.81	29.40	-2	-9	1	961	-24240	-5613	
75547	40	0.00	25	59.91	29.40	4	-9	0	-969	-25196	2367	
75670	40	0.00	33	62.46	29.50	-2	-8	1	1993	-23183	246	
75842	40	0.00	39	64.40	29.70	1	-8	0	-1374	-21762	979	
75965	40	0.00	45	67.30	29.80	-2	-7	1	1680	-21736	754	
76087	40	0.00	50	72.76	29.70	0	-6	2	-1236	-18780	-1294	
76209	40	0.00	56	77.78	29.70	0	-6	0	-746	-18731	164	
76335	40	0.00	61	81.92	29.70	0	-5	0	709	-19171	540	
76467	40	0.00	66	87.29	29.70	0	-5	0	889	-18438	576	
76592	40	0.00	71	91.61	29.60	1	-4	0	-259	-17502	534	
76717	40	0.00	76	96.46	29.60	0	-4	0	-279	-16611	820	
76843	40	0.00	81	100.96	29.50	0	-4	0	1393	-16756	821	
76969	40	0.00	86	105.91	29.50	0	-4	1	65	-13876	1176	
77097	40	0.00	91	111.30	29.40	0	-3	0	-1102	-12617	678	
77223	40	0.00	96	116.60	29.30	0	-3	0	-775	-11531	518	
77350	40	0.00	101	121.81	29.20	0	-2	0	-853	-11520	719	
77477	40	0.00	106	127.83	29.10	0	-3	0	-475	-11695	1105	
77606	40	0.00	111	133.05	29.00	0	-2	0	806	-11729	1930	
77741	40	0.00	117	139.34	28.90	0	-2	0	1889	-9593	1259	
77869	40	0.00	122	142.71	28.80	0	-2	1	-270	-8479	-709	
77998	40	0.00	127	148.12	28.70	1	-2	0	-570	-8051	-105	
78127	40	0.00	132	151.22	28.70	0	-1	0	1411	-8819	1248	
78255	40	0.00	136	153.97	28.70	0	-1	0	1156	-8248	916	
78384	40	0.00	140	155.30	28.70	0	-1	0	-602	-6401	236	
78512	40	0.00	144	158.85	28.70	0	-1	0	-928	-5909	-390	
78641	40	0.00	147	161.69	28.70	0	0	0	-167	-5997	-856	
78769	40	0.00	151	165.42	28.60	0	0	0	300	-5866	-636	
78904	40	0.00	154	167.20	28.60	0	0	0	842	-5584	-223	
79033	40	0.00	157	167.64	28.70	0	0	0	774	-4991	-149	
79162	40	0.00	159	168.44	28.80	0	0	0	435	-4536	-295	
79291	40	0.00	161	169.15	28.80	0	0	0	-76	-3889	-432	
79419	40	0.00	163	170.39	28.80	0	0	0	-50	-3301	-846	
79548	40	0.00	164	171.91	28.90	0	0	0	113	-3182	-1144	
79676	40	0.00	166	172.70	28.90	0	0	0	313	-3137	-1634	
79805	40	0.00	167	173.50	28.90	0	0	0	444	-2732	-1708	
79933	40	0.00	169	174.13	28.90	0	0	0	681	-2708	-1776	
80062	40	0.00	170	175.11	28.90	0	0	0	687	-2205	-1766	
80197	40	0.00	171	176.17	28.90	0	0	0	797	-2028	-2206	
80325	40	0.00	172	177.06	28.90	0	0	0	905	-1448	-2391	
80454	40	0.00	173	177.60	28.90	0	0	0	1004	-1208	-2570	
80582	40	0.00	174	178.40	28.90	0	0	0	1126	-2369	-2561	
80711	40	0.00	175	178.31	28.90	0	0	0	1222	-5641	-2147	
80840	40	0.00	175	178.31	29.00	0	0	0	1074	-10050	-1434	
80969	40	0.00	176	177.33	29.00	0	0	0	735	-11356	-138	
81097	40	0.00	176	176.26	29.10	0	0	0	883	-4743	920	
81226	40	0.00	176	175.46	29.10	0	0	0	728	8188	1536	
81362	40	0.00	175	175.64	29.10	-1	0	0	462	17530	1685	
81490	40	0.00	176	177.15	29.00	-1	0	0	659	10929	1406	
81619	40	0.00	176	178.13	29.00	-1	0	-1	996	3073	585	
81747	40	0.00	176	177.95	28.90	-2	0	-1	204	-2214	-958	
81876	40	0.00	177	177.77	28.90	-2	0	-1	-985	-5900	-2948	
82005	40	0.00	176	176.70	28.90	-3	0	0	-2682	-12752	-4462	
82133	40	0.00	176	174.48	29.00	-3	0	0	-5274	-12114	-4506	
82262	40	0.00	175	173.15	29.00	-4	0	1	-8901	-10493	-2759	
82391	60	0.00	175	172.97	29.00	-4	0	4	-9524	-10139	-1121	
82573	60	0.00	174	173.33	28.90	-4	0	5	-13269	25026	9061	
82699	60	0.00	174	172.62	28.80	-6	0	0	-17842	32767	8705	
82825	60	0.00	174	177.06	28.50	-2	0	-4	-10866	32767	3217	
82950	60	0.00	174	174.75	28.50	0	0	-4	-8393	32767	1211	
83076	60	0.00	172	165.33	28.80	0	15	-16	-32768	-4789	10335	
83201	60	0.00	170	161.78	28.90	5	15	5	-7372	20192	-31154	
83327	60	0.00	168	160.00	28.90	-11	13	-4	-11054	24862	-7044	
83453	60	0.00	166	157.16	29.00	-2	8	1	-10890	32767	5781	
83578	60	0.00	164	156.36	29.00	-4	9	2	-3438	32767	9867	
83710	60	0.00	162	156.27	29.00	0	7	0	-8055	32767	13684	
83835	60	0.00	161	157.34	28.90	2	4	0	-9107	32767	64	
83961	60	0.00	161	161.25	28.70	-3	7	7	14916	32678	4871	
84085	60	0.00	163	169.95	28.20	2	7	0	17231	20669	18764	
84211	60	0.00	164	167.37	28.40	5	8	0	12021	27162	8698	
84336	60	0.00	163	163.64	28.50	2	7	0	9446	32767	1526	
84461	60	0.00	162	157.43	28.80	0	7	0	7334	32767	2131	
84587	60	0.00	160	154.06	29.00	0	7	-1	1249	32767	4062	
84713	60	0.00	159	153.26	29.00	0	7	0	-6461	24582	979	
84845	60	0.00	157	152.28	29.00	-1	7	1	-4407	22811	-1345	
84970	60	0.00	156	151.84	29.00	-2	6	2	-63	24417	5032	
85095	60	0.00	155	152.46	29.00	-2	6	0	148	27736	10487	
85221	60	0.00	155	151.66	29.00	0	7	1	-2601	32767	10547	
85346	60	0.00	154	152.64	28.90	-1	7	1	1695	32767	7962	
85472	60	0.00	155	157.78	28.60	-1	9	-1	471	32767	13932	
85597	60	0.00	156	161.87	28.40	6	8	-3	-8917	32767	9976	
85722	60	0.00	157	159.38	28.40	3	8	0	-7506	32767	-6848	
85848	60	0.00	156	152.99	28.70	0	8	1	4749	32767	-10042	
85973	60	0.00	154	149.00	28.90	0	8	0	7335	32767	-2432	
86105	60	0.00	153	148.38	28.90	0	8	-1	2706	32767	191	
86230	60	0.00	152	147.49	28.90	-2	8	-1	857	32767	4928	
86356	60	0.00	151	147.85	28.90	0	8	-2	-5737	32767	7937	
86482	60	0.00	150	148.47	28.80	1	7	-1	-14053	28597	5186	
86607	60	0.00	151	151.66	28.70	3	8	2	-12291	31768	-6852	
86732	60	0.00	151	153.52	28.50	0	8	3	3391	31277	-11600	
86857	60	0.00	152	155.21	28.40	0	9	1	15890	32767	-4261	
86983	60	0.00	153	156.90	28.30	0	10	0	17974	32767	3786	
87108	60	0.00	153	153.35	28.40	-1	10	-2	10566	32767	13140	
87240	60	0.00	151	146.87	28.80	1	8	-4	-8325	32767	12694	
87366	70	0.00	150	143.42	28.90	3	7	-2	-19303	24645	18	
87494	70	0.00	148	143.06	28.90	2	7	0	-18136	25317	-15056	
87623	70	0.00	147	142.09	28.90	0	9	2	-4324	29164	-22867	
87752	70	0.00	146	141.47	28.90	-2	7	2	12867	32767	-12936	
87880	70	0.00	145	141.29	28.80	-2	7	-1	16528	30961	4823	
88009	70	0.00	144	141.20	28.80	-1	9	-2	6567	27105	15157	
